Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
0.758019801980204,0.6508402240597491,0.2679334217115923,0.6704283149525518,0.8281049475450546,1.0
0.758019801980204,0.6532408642304617,0.2679334217115923,0.6714542190305206,0.8300517924008695,1.0
0.758019801980204,0.6693340446341209,0.2695536897923111,0.6784645635633033,0.8431035110842244,1.0
0.7532673267326793,0.6711122966124301,0.2733834143467374,0.6802769941010514,0.8415820146642758,1.0
0.758019801980204,0.663999288699205,0.2733834143467374,0.6755578353423954,0.8387768496147197,1.0
0.7540594059405921,0.6769805281408376,0.2733834143467374,0.682226211849192,0.8468304041429651,1.0
0.758019801980204,0.6828487596692452,0.27780232729415233,0.69376763272634,0.8540649411807753,1.0
0.7421782178217793,0.6828487596692452,0.2802572789316053,0.6945370607848165,0.844159305834296,1.0
0.7520792079207972,0.6828487596692452,0.27780232729415233,0.6935111567068477,0.8503461715014624,1.0
0.7342574257425794,0.6828487596692452,0.27559287082044487,0.7022313413695818,0.8392197732655076,1.0
0.7382178217821922,0.6864052636258524,0.27485638532920903,0.6957339488757834,0.8445584415433949,1.0
0.7342574257425794,0.704187783408909,0.2733834143467374,0.6940241087458321,0.8564230296794055,1.0
0.7342574257425794,0.704187783408909,0.27515097952570333,0.7075660425750192,0.8564230296794055,1.0
0.7342574257425794,0.701520405441451,0.27559287082044487,0.7117209540907925,0.8542725155398903,1.0
0.7342574257425794,0.6952965235173858,0.27485638532920903,0.7059929896554704,0.849254768204708,1.0
0.7342574257425794,0.6999199786609762,0.2704374723817941,0.7104385739933314,0.8529822217431695,1.0
0.7342574257425794,0.6881835156041611,0.2733834143467374,0.7142857142857142,0.8435204037964885,1.0
0.7342574257425794,0.6935182715390775,0.2769185447046693,0.7063349576814566,0.8478211567056371,1.0
0.7299801980198071,0.6935182715390775,0.2733834143467374,0.7174147217235187,0.8451479867546201,1.0
0.712871287128718,0.6740464123766339,0.2733834143467374,0.7030007694280584,0.8188704709692942,1.0
0.720000000000006,0.6828487596692452,0.2645455884519075,0.6945370607848165,0.8303508783066795,1.0
0.7342574257425794,0.6828487596692452,0.2733834143467374,0.6981277250577069,0.8392197732655076,1.0
0.7164356435643615,0.6970747754956843,0.27240143369175607,0.7184748226040831,0.8395540527766245,1.0
0.712871287128718,0.6935182715390775,0.27632935631168065,0.7194152346755578,0.8344811301178257,1.0
0.712871287128718,0.698853027473993,0.27632935631168065,0.7147986663246986,0.8387583044512037,1.0
0.712871287128718,0.6956521739130435,0.27632935631168065,0.7211079764042061,0.8361919853256778,1.0
0.712871287128718,0.704187783408909,0.2733834143467374,0.7289048473967683,0.8430355998333328,1.0
0.712871287128718,0.704187783408909,0.26896450139932243,0.7350602718645805,0.8430355998333328,1.0
0.712871287128718,0.7061082955454787,0.2692590955958168,0.7309566555527056,0.8445754558046854,1.0
0.712871287128718,0.7137903440917577,0.26528207394314335,0.7301872274942292,0.8507350365805872,1.0
0.712871287128718,0.7137903440917577,0.26277802327294153,0.7589980336838471,0.8507350365805872,1.0
0.6986138613861446,0.7137903440917577,0.26607747827367806,0.7510643754808923,0.841817676531118,1.0
0.700990099009906,0.72445985596159,0.2679334217115923,0.7491664529366504,0.8518310551663082,1.0
0.700990099009906,0.72445985596159,0.26395640005891885,0.7509617850730956,0.8518310551663082,1.0
0.7081188118811932,0.7180581488396904,0.2615996464869642,0.7477814824313926,0.8511772813851155,1.0
0.6930693069307061,0.7303280874899976,0.2615996464869642,0.75147473711208,0.8515509129207453,1.0
0.6986138613861446,0.7315017337956791,0.2615996464869642,0.7615285970761732,0.8559676310556052,1.0
0.689108910891095,0.7361963190184051,0.2615996464869642,0.7680601863725773,0.853745553246402,1.0
0.689108910891095,0.744198452920779,0.2615996464869642,0.7671197743011027,0.8601234980074279,1.0
0.689108910891095,0.7274473192851425,0.2615996464869642,0.7582457040266732,0.8467726416164405,1.0
0.689108910891095,0.6214990664177114,0.2615996464869642,0.7312131315721979,0.7623579106632827,1.0
0.6796039603960446,0.6051747132568686,0.2615996464869642,0.6788407283918954,0.7436518707916684,1.0
0.6700990099009951,0.5821285676180317,0.25629695095006627,0.6310335983585533,0.719696101353319,1.0
0.6677227722772336,0.6101716013159026,0.2545293857711003,0.6397537830212874,0.7404973832876944,1.0
0.6653465346534704,0.6382146350137852,0.25276182059213437,0.6484739676840214,0.7612753890458293,1.0
0.6653465346534704,0.6248066150973592,0.25276182059213437,0.6536034880738648,0.7506603503929661,1.0
0.660990099009914,0.6197208144394026,0.25276182059213437,0.65059416944516,0.7440194814666787,1.0
0.6653465346534704,0.6216768916155457,0.25276182059213437,0.6471744891852578,0.7481826768387951,1.0
0.6653465346534704,0.6314217124566555,0.25276182059213437,0.6505257758399587,0.7558973850133759,1.0
0.660990099009914,0.6366142082333099,0.25276182059213437,0.6594853381208823,0.7573785662287267,1.0
0.6522772277227773,0.6401707121899176,0.25276182059213437,0.6632469864067709,0.7549331276466038,1.0
0.6653465346534704,0.6401707121899176,0.25276182059213437,0.6758143113618875,0.7628240644480551,1.0
0.6548910891089159,0.6508402240597491,0.25276182059213437,0.6792510900230826,0.7649342202713805,1.0
0.6588118811881243,0.6401707121899176,0.25276182059213437,0.6745319312644267,0.7588756753553385,1.0
0.6522772277227773,0.6437272161465244,0.25276182059213437,0.6745319312644267,0.7577394342485375,1.0
0.6653465346534704,0.6508402240597491,0.25276182059213437,0.6776096434983327,0.7712716642535873,1.0
0.6522772277227773,0.6508402240597491,0.25276182059213437,0.6814567837907155,0.7633522038227598,1.0
0.6653465346534704,0.6437272161465244,0.25276182059213437,0.6810293237582252,0.7656398785740324,1.0
0.6444356435643614,0.6401707121899176,0.25276182059213437,0.6778148243139266,0.7502097704902444,1.0
0.6392079207920842,0.6401707121899176,0.25276182059213437,0.6770966914593484,0.7470655264651671,1.0
0.6392079207920842,0.6248066150973592,0.2545293857711003,0.6685816876122082,0.7349838257612027,1.0
0.6332673267326774,0.6124299813283542,0.25497127706584183,0.6665811746601691,0.7217170909621151,1.0
0.6352475247524723,0.5957144127322809,0.2586537045220209,0.6531589296400819,0.7097658502542554,1.0
0.6352475247524723,0.5868231528407577,0.25276182059213437,0.6451910746345217,0.7027827881982183,1.0
0.6392079207920842,0.5868231528407577,0.25497127706584183,0.6320595024365221,0.7051193229416839,1.0
0.6213861386138664,0.5702854094425183,0.25497127706584183,0.6278532957168503,0.6816803088576862,1.0
0.6273267326732723,0.5626389259358016,0.2571807335395493,0.6167393348721928,0.6791626180993906,1.0
0.6154455445544604,0.5617497999466523,0.25806451612903225,0.608258527827648,0.6715417387014941,1.0
0.6154455445544604,0.5441451053614297,0.2615996464869642,0.605796358040523,0.6577887231897903,1.0
0.6154455445544604,0.5410966733986236,0.2565494602613469,0.6028652035320439,0.6554073758292414,1.0
0.6154455445544604,0.5299190895349906,0.2557077625570776,0.5938274771308847,0.6466760900404038,1.0
0.6154455445544604,0.5249399839957323,0.2545293857711003,0.589997435239805,0.642786861588061,1.0
0.6111683168316873,0.5157642037876768,0.25806451612903225,0.5803539369068991,0.6331714850730745,1.0
0.6083168316831733,0.5039566106517257,0.2586537045220209,0.5702316833376075,0.6223353919018599,1.0
0.5940594059405981,0.49655908242197944,0.2545293857711003,0.5629135675814312,0.60848500666973,1.0
0.5994059405940639,0.49079754601226977,0.25497127706584183,0.5675814311361886,0.6070323268965616,1.0
0.5940594059405981,0.4890192940339615,0.2557077625570776,0.557920834401983,0.6026291823083545,1.0
0.5940594059405981,0.4730150262292132,0.2615996464869642,0.5531332820381296,0.5902001189222208,1.0
0.5940594059405981,0.4655463679203309,0.2615996464869642,0.5493716337522441,0.5844002394083518,1.0
0.5940594059405981,0.46359029074419844,0.2601266755044926,0.5384286569205776,0.5828812601553044,1.0
0.5940594059405981,0.45238730328087495,0.2615996464869642,0.5339830725827135,0.5741819460452642,1.0
0.5940594059405981,0.44385169378500944,0.2615996464869642,0.5309053603488074,0.5675542335682549,1.0
0.5940594059405981,0.4374499866631103,0.25983208130799823,0.5274172864837137,0.5625836401097124,1.0
0.5940594059405981,0.43318218191517754,0.25806451612903225,0.515311618363683,0.5592700020372412,1.0
0.5940594059405981,0.41824486529741245,0.25983208130799823,0.5091561938958706,0.5476728414150736,1.0
0.5940594059405981,0.4267804747932784,0.25939019001325675,0.5042318543216209,0.5542996812723451,1.0
0.5940594059405981,0.4161109629234465,0.2586537045220209,0.5034624262631444,0.5460161768945024,1.0
0.5940594059405981,0.40906908508935746,0.25806451612903225,0.5046422159528083,0.5405493129398504,1.0
0.5940594059405981,0.40828665421890653,0.2586537045220209,0.5127810549713598,0.5399418958300193,1.0
0.5940594059405981,0.3963723659642575,0.25497127706584183,0.5055142344190817,0.5306928917378437,1.0
0.5893069306930734,0.39178447586022935,0.2545293857711003,0.4872018466273403,0.5245428493166977,1.0
0.5798019801980248,0.3836756468391571,0.25276182059213437,0.4892536547832777,0.5131027626836469,1.0
0.5702970297029752,0.3707655374766605,0.25276182059213437,0.48166196460630933,0.4980011248749756,1.0
0.5861386138613982,0.3734329154441185,0.25276182059213437,0.47653244421646573,0.5086030449077268,1.0
0.5702970297029752,0.3654307815417446,0.2554131683605833,0.466786355475763,0.49388591248228275,1.0
0.5750495049505,0.36020272072552695,0.2570039770216527,0.471608104642216,0.49240059980241346,1.0
0.5762376237623803,0.36809815950920255,0.26071586389748125,0.47371120800205174,0.49913767186657587,1.0
0.5702970297029752,0.3510269405174715,0.26124613345117104,0.4736599127981534,0.482775399331711,1.0
0.5821782178217862,0.3542277940784211,0.25806451612903225,0.4649910233393178,0.49160399451122894,1.0
0.5702970297029752,0.337956788476927,0.26071586389748125,0.4526801744036932,0.47269434501801166,1.0
0.5702970297029752,0.3326753801013602,0.2591250552364119,0.4447294177994357,0.46862096711013823,1.0
0.5702970297029752,0.3307548679647905,0.2591250552364119,0.44431905616824824,0.46713976603235974,1.0
0.5702970297029752,0.3307548679647905,0.25659154514656063,0.4478071300333419,0.46713976603235974,1.0
0.5702970297029752,0.32542011202987453,0.2537929002798645,0.4426776096434983,0.46302539485326033,1.0
0.5702970297029752,0.32435316084289134,0.2595964059508028,0.43795845088484225,0.4622025340746534,1.0
0.5702970297029752,0.32542011202987453,0.2522904698777434,0.43077712233906124,0.46302539485326033,1.0
0.5702970297029752,0.31368364897305945,0.25464722344969803,0.4203129007437805,0.45397417299377896,1.0
0.5702970297029752,0.31475060016004264,0.25438208867285317,0.4177994357527571,0.45479698891743503,1.0
0.5702970297029752,0.3158175513470258,0.25287965827073206,0.41538856116953055,0.4556198093264845,1.0
0.5702970297029752,0.3094158442251267,0.25511857416408895,0.4149781995383431,0.45068295415159865,1.0
0.5702970297029752,0.3094158442251267,0.25511857416408895,0.4193382918697101,0.45068295415159865,1.0
0.5702970297029752,0.3094158442251267,0.2522904698777434,0.4155937419851244,0.45068295415159865,1.0
0.5702970297029752,0.31208322219258466,0.25231992929739283,0.4042062067196717,0.45273995751818497,1.0
0.5702970297029752,0.32008535609495903,0.25064074237737516,0.41538856116953055,0.45891113581647813,1.0
0.5702970297029752,0.3179514537209922,0.25287965827073206,0.41538856116953055,0.4572654636006215,1.0
0.5607920792079248,0.31154974659909307,0.25511857416408895,0.41369581944088224,0.4473341010641363,1.0
0.5655445544554496,0.3179514537209922,0.25511857416408895,0.4042062067196717,0.454760817467057,1.0
0.5643564356435684,0.3174179781275006,0.25511857416408895,0.40087201846627335,0.453724294959291,1.0
0.5607920792079248,0.3000266737796746,0.25511857416408895,0.40246216978712485,0.4384699229476845,1.0
0.5584158415841625,0.3307548679647905,0.25511857416408895,0.4052321107976404,0.4608528625013424,1.0
0.5702970297029752,0.3006134969325154,0.25511857416408895,0.40061554244678116,0.44389504192683527,1.0
0.5655445544554496,0.3158175513470258,0.25511857416408895,0.3952808412413438,0.45311718778647725,1.0
0.5623762376237744,0.29963545834444405,0.25511857416408895,0.3990766863298281,0.4389968871552754,1.0
0.5524752475247565,0.30354761269671915,0.25511857416408895,0.4049756347781482,0.43683029412855445,1.0
0.5560396039604001,0.2976793811683116,0.25511857416408895,0.4077968709925622,0.4341842581829045,1.0
0.5465346534653506,0.29501200320085363,0.25511857416408895,0.3990766863298281,0.42718791798452127,1.0
0.5465346534653506,0.3006134969325154,0.25511857416408895,0.39394716593998463,0.43148082996924897,1.0
0.5465346534653506,0.29999110874011237,0.25511857416408895,0.39343421390100025,0.4310038337189219,1.0
0.5607920792079248,0.2891437716724461,0.25511857416408895,0.39466529879456275,0.4300986771446422,1.0
0.5524752475247565,0.2976793811683116,0.2509942554131684,0.3967684021543985,0.4323259648591429,1.0
0.5512871287128753,0.30685516137636704,0.2534688466637207,0.4067709669145934,0.4387478917618113,1.0
0.5643564356435684,0.3174179781275006,0.25511857416408895,0.4175429597332649,0.453724294959291,1.0
0.5702970297029752,0.3094158442251267,0.25511857416408895,0.4201077199281867,0.45068295415159865,1.0
0.5702970297029752,0.3117021681972365,0.25511857416408895,0.4243823202530566,0.4524460981780858,1.0
0.5702970297029752,0.31398849216933566,0.25511857416408895,0.42865692057792565,0.45420926280001606,1.0
0.5702970297029752,0.32008535609495903,0.25511857416408895,0.43831751731213126,0.45891113581647813,1.0
0.5702970297029752,0.32008535609495903,0.2523690283301417,0.43378644096776914,0.45891113581647813,1.0
0.5702970297029752,0.3179514537209922,0.25016939166298424,0.4287253141831238,0.4572654636006215,1.0
0.5702970297029752,0.3271983640081837,0.25511857416408895,0.437890057279644,0.4643968394524509,1.0
0.5702970297029752,0.31652885213835136,0.2523690283301417,0.4327605368898005,0.4561683587576675,0.0
0.5702970297029752,0.3307548679647905,0.24893209603770808,0.43652218517568603,0.46713976603235974,0.0
0.5702970297029752,0.3307548679647905,0.24961948249619503,0.43652218517568603,0.46713976603235974,0.0
0.5560396039604001,0.3264870632168577,0.25016939166298424,0.4354962810977174,0.45631814355366895,0.0
0.5560396039604001,0.3264870632168577,0.2518191191633525,0.43713772762246733,0.45631814355366895,0.0
0.5560396039604001,0.32435316084289134,0.248519664162616,0.42893049499871766,0.4546784851773231,0.0
0.5524752475247565,0.32008535609495903,0.2509942554131684,0.4172864837137727,0.44952503623586315,0.0
0.5465346534653506,0.31368364897305945,0.248519664162616,0.4092331367017183,0.4414980994650599,0.0
0.5465346534653506,0.3094158442251267,0.24686993666224777,0.4022569889715311,0.4382270812221618,0.0
0.5465346534653506,0.3094158442251267,0.24686993666224777,0.4125160297512182,0.4382270812221618,0.0
0.5465346534653506,0.3094158442251267,0.24686993666224777,0.4067709669145934,0.4382270812221618,0.0
0.5465346534653506,0.3000266737796746,0.24686993666224777,0.39671710695050016,0.4310310906069281,0.0
0.5465346534653506,0.2976793811683116,0.24686993666224777,0.39599897409592205,0.42923214655853403,0.0
0.5465346534653506,0.2976793811683116,0.24686993666224777,0.3963067453193126,0.42923214655853403,0.0
0.5465346534653506,0.2976793811683116,0.24686993666224777,0.39343421390100025,0.42923214655853403,0.0
0.5413069306930742,0.29554547879434523,0.24686993666224777,0.38686842780200054,0.42487986309220327,0.0
0.5360792079207961,0.29127767404641247,0.24686993666224777,0.39015132085150034,0.41890432061315064,0.0
0.5465346534653506,0.2941228772117048,0.24686993666224777,0.3845430452252711,0.42650651461263056,0.0
0.5269306930693114,0.2824753267538007,0.24686993666224777,0.37881508078994613,0.40745941733711977,0.0
0.5360792079207961,0.2891437716724461,0.24686993666224777,0.3764042062067196,0.41727341439192855,0.0
0.5203960396039644,0.277407308615631,0.24686993666224777,0.3725057707104386,0.40023826397719264,0.0
0.5269306930693114,0.2798079487863432,0.24686993666224777,0.3716337522441651,0.40542570742648576,0.0
0.5203960396039644,0.277407308615631,0.24686993666224777,0.3638881764555015,0.40023826397719264,0.0
0.5203960396039644,0.2798079487863432,0.24686993666224777,0.35368043087971274,0.4020654806351196,1.0
0.5203960396039644,0.27923001689339033,0.24686993666224777,0.3543729161323415,0.4016255931215251,1.0
0.5203960396039644,0.27865208500044814,0.24686993666224777,0.3550654013849705,0.40118570689010546,1.0
0.5203960396039644,0.2694051747132571,0.24686993666224777,0.3552192869966658,0.3941477015575039,1.0
0.5203960396039644,0.28316884502534023,0.2452202091618795,0.3532187740446268,0.4046236211232399,1.0
0.5203960396039644,0.3000266737796746,0.2466342613050523,0.36450371890228256,0.4174555832196516,1.0
0.5203960396039644,0.3355561483062153,0.24451318309029313,0.37855860477045394,0.44450373482595307,1.0
0.5203960396039644,0.31928514270472164,0.1827956989247312,0.39138240574506283,0.4321162169246975,1.0
0.5203960396039644,0.3094158442251267,0.0,0.3877917414721724,0.42460297189106777,0.0
0.5108910891089149,0.3070685516137637,0.0,0.37332649397281353,0.4178862851714644,0.0
0.5045544554455406,0.3094158442251267,0.0,0.36094725143199075,0.41638520517143274,0.0
0.5144554455445585,0.3064817284609229,0.0,0.3624006155424468,0.41928768743270384,0.0
0.5025742574257466,0.2976793811683116,0.0,0.36342651962041544,0.40646709153654803,0.0
0.4966336633663406,0.3006134969325154,0.0,0.362657091561939,0.40562789745677774,0.0
0.4966336633663406,0.3000266737796746,0.0,0.35998974095922026,0.4051839410974083,0.0
0.4895049504950535,0.2941228772117048,0.0,0.35068821065230366,0.3970572091751683,0.0
0.48807920792079607,0.29341157642037885,0.0,0.3477814824313927,0.39578893593123543,0.0
0.48237623762376636,0.2873655196941374,0.0,0.3444472941779943,0.3883097056323974,0.0
0.4895049504950535,0.2905663732550865,0.0,0.34350688210652275,0.39437164583987805,0.0
0.47524752475247833,0.2870098692984797,0.0,0.3426519620415491,0.3844030767477913,0.0
0.47524752475247833,0.2870098692984797,0.0,0.3421390100025647,0.3844030767477913,0.0
0.47524752475247833,0.2812483328887705,0.0,0.33803539369068986,0.3800687167497798,0.0
0.47524752475247833,0.2870098692984797,0.0,0.33324784132683566,0.3844030767477913,0.0
0.4594059405940554,0.277407308615631,0.0,0.329486193040951,0.3691442380183281,0.0
0.45148514851485544,0.277407308615631,0.0,0.3270069248525263,0.3651375953834606,0.0
0.46336633663366644,0.2798079487863432,0.0,0.32598102077455754,0.3729506379541805,0.0
0.45148514851485544,0.277407308615631,0.0,0.32127896041720133,0.3651375953834606,0.0
0.45148514851485544,0.277407308615631,0.0,0.31854321620928444,0.3651375953834606,0.0
0.4594059405940554,0.277407308615631,0.0,0.31307172779345166,0.3691442380183281,0.0
0.45148514851485544,0.277407308615631,0.0,0.3072582713516286,0.3651375953834606,0.0
0.45148514851485544,0.27473993064817304,0.0,0.29597332649397284,0.36314337515309214,0.0
0.4435643564356546,0.2738508046590238,0.0,0.30341113105924594,0.35848468073761053,0.0
0.4435643564356546,0.2738508046590238,0.0,0.29836710267589944,0.35848468073761053,0.0
0.42772277227723077,0.2646038943718323,0.0,0.29658886894075404,0.34364783470384097,0.0
0.4224950495049544,0.2667377967457991,0.0,0.2939215183380354,0.3426178890344871,0.0
0.4224950495049544,0.2624699919978659,0.0,0.29412669915362916,0.3394512709639894,0.0
0.4146534653465377,0.2667377967457991,0.0,0.2949474224160041,0.3387005976879969,0.0
0.4102970297029813,0.2560682848759668,0.0,0.2863982217662651,0.32863600170923,0.0
0.4015841584158446,0.2560682848759668,0.0,0.28571428571428575,0.3243138328593138,0.0
0.4015841584158446,0.25873566284342475,0.0,0.27827648114901254,0.3262821634138049,0.0
0.4015841584158446,0.2560682848759668,0.0,0.2718645806617081,0.3243138328593138,0.0
0.4015841584158446,0.2560682848759668,0.0,0.2741728648371377,0.3243138328593138,0.0
0.38376237623762677,0.24726593758335547,0.0,0.2767376250320595,0.3090344674592551,0.0
0.38574257425742076,0.2521561305236917,0.0,0.2713516286227237,0.31360233649790126,0.0
0.3778217821782208,0.2443318218191517,0.0,0.27032572454475506,0.3039626782050613,0.0
0.3778217821782208,0.2443318218191517,0.0,0.2690433444472942,0.3039626782050613,0.0
0.3778217821782208,0.2443318218191517,0.0,0.26827391638881765,0.3039626782050613,0.0
0.372475247524755,0.2443318218191517,0.0,0.26622210823288023,0.3013409638754503,0.0
0.372475247524755,0.24166444385169372,0.0,0.258784303667607,0.29938762827603593,0.0
0.36926732673267626,0.24006401707121938,0.0,0.24714029238266216,0.29664675398350915,0.0
0.35643564356435853,0.2336623099493198,0.0,0.2443361545695481,0.28571435881450036,0.0
0.35643564356435853,0.2336623099493198,0.0,0.24339574249807644,0.28571435881450036,0.0
0.35643564356435853,0.2336623099493198,0.0,0.2467299307514747,0.28571435881450036,0.0
0.35643564356435853,0.2336623099493198,0.0,0.23980507822518599,0.28571435881450036,0.0
0.34217821782178515,0.22790077353961058,0.0,0.23667607078738145,0.2746072782944742,0.0
0.33267326732673563,0.2240597492664711,0.0,0.2344190818158502,0.2672323824197318,0.0
0.33267326732673563,0.2240597492664711,0.0,0.2331879969222877,0.2672323824197318,0.0
0.33267326732673563,0.22646038943718327,0.0,0.23211079764042059,0.2689720989599187,0.0
0.30891089108911096,0.23046145638837023,0.0,0.22860562537402723,0.2604253646249557,0.0
0.30891089108911096,0.2240597492664711,0.0,0.2290330854065145,0.2558147350835016,0.0
0.32079207920792374,0.2240597492664711,0.0,0.2264683252115927,0.2615158124016532,0.0
0.30891089108911096,0.2240597492664711,0.0,0.21834658459434014,0.2558147350835016,0.0
0.30891089108911096,0.2240597492664711,0.0,0.21595280841241343,0.2558147350835016,0.0
0.30891089108911096,0.2240597492664711,0.0,0.2141574762759682,0.2558147350835016,0.0
0.30891089108911096,0.2240597492664711,0.0,0.2142429682824653,0.2558147350835016,0.0
0.30891089108911096,0.21872499333155515,0.0,0.21364452423698382,0.2519726514482159,0.0
0.30891089108911096,0.22139237129901312,0.0,0.21338804821749163,0.25389368103323373,0.0
0.30891089108911096,0.21605761536409718,0.0,0.20518081559374196,0.25005164632791765,0.0
0.30891089108911096,0.21872499333155515,0.0,0.20389843549628112,0.2519726514482159,0.0
0.30891089108911096,0.21605761536409718,0.0,0.1990253911259297,0.25005164632791765,0.0
0.30891089108911096,0.2133902373966392,0.0,0.1992818671454219,0.24813066567190556,0.0
0.30891089108911096,0.2133902373966392,0.0,0.19817047106095614,0.24813066567190556,0.0
0.30891089108911096,0.2133902373966392,0.0,0.1944088227750705,0.24813066567190556,0.0
0.30891089108911096,0.2133902373966392,0.0,0.19004873044370346,0.24813066567190556,0.0
0.30237623762376487,0.21072285942918123,0.0,0.1918440625801488,0.2430970678376616,0.0
